Week,TOW,Lat,Lon,Alt
2083,207598.00023,22.31289810,114.17079680,4.770
2083,207599.00023,22.31289810,114.17079680,4.770
2083,207600.00023,22.31289810,114.17079680,4.770
2083,207601.00023,22.31289810,114.17079680,4.770
2083,207602.00023,22.31289810,114.17079680,4.770
2083,207603.00023,22.31289810,114.17079680,4.770
2083,207604.00023,22.31289810,114.17079680,4.770
2083,207605.00023,22.31289810,114.17079680,4.770
2083,207606.00023,22.31289810,114.17079680,4.770
2083,207607.00023,22.31289810,114.17079680,4.770
2083,207608.00023,22.31289810,114.17079680,4.770
2083,207609.00023,22.31289810,114.17079680,4.770
2083,207610.00023,22.31289810,114.17079680,4.770
2083,207611.00023,22.31289810,114.17079680,4.770
2083,207612.00023,22.31289810,114.17079680,4.770
2083,207613.00023,22.31289810,114.17079680,4.770
2083,207614.00023,22.31289810,114.17079680,4.770
2083,207615.00023,22.31289810,114.17079680,4.770
2083,207616.00023,22.31289810,114.17079680,4.770
2083,207617.00023,22.31289810,114.17079680,4.770
2083,207618.00023,22.31289810,114.17079680,4.770
2083,207619.00023,22.31289810,114.17079680,4.770
2083,207620.00023,22.31289810,114.17079680,4.770
2083,207621.00023,22.31289810,114.17079680,4.770
2083,207622.00023,22.31289810,114.17079680,4.770
2083,207623.00023,22.31289810,114.17079680,4.770
2083,207624.00023,22.31289810,114.17079680,4.770
2083,207625.00023,22.31289810,114.17079680,4.770
2083,207626.00023,22.31289810,114.17079680,4.770
2083,207627.00023,22.31289810,114.17079680,4.770
2083,207628.00023,22.31289810,114.17079680,4.770
2083,207629.00023,22.31289810,114.17079680,4.770
2083,207630.00023,22.31289810,114.17079680,4.770
2083,207631.00023,22.31289810,114.17079680,4.770
2083,207632.00023,22.31289810,114.17079680,4.770
2083,207633.00023,22.31289810,114.17079680,4.770
2083,207634.00023,22.31289810,114.17079680,4.770
2083,207635.00023,22.31289810,114.17079680,4.770
2083,207636.00023,22.31289810,114.17079680,4.770
2083,207637.00023,22.31289810,114.17079680,4.770
2083,207638.00023,22.31289810,114.17079680,4.770
2083,207639.00023,22.31289810,114.17079680,4.770
2083,207640.00023,22.31289810,114.17079680,4.770
2083,207641.00023,22.31289810,114.17079680,4.770
2083,207642.00023,22.31289810,114.17079680,4.770
2083,207643.00023,22.31289810,114.17079680,4.770
2083,207644.00023,22.31289810,114.17079680,4.770
2083,207645.00023,22.31289810,114.17079680,4.770
2083,207646.00023,22.31289810,114.17079680,4.770
2083,207647.00023,22.31289810,114.17079680,4.770
2083,207648.00023,22.31289810,114.17079680,4.770
2083,207649.00023,22.31289810,114.17079680,4.770
2083,207650.00023,22.31289810,114.17079680,4.770
2083,207651.00023,22.31289810,114.17079680,4.770
2083,207652.00023,22.31289810,114.17079680,4.770
2083,207653.00023,22.31289810,114.17079680,4.770
2083,207654.00023,22.31289810,114.17079680,4.770
2083,207655.00023,22.31289810,114.17079680,4.770
2083,207656.00023,22.31289810,114.17079680,4.770
2083,207657.00023,22.31289810,114.17079680,4.770
2083,207658.00023,22.31289810,114.17079680,4.770
2083,207659.00023,22.31289810,114.17079680,4.770
2083,207660.00023,22.31289810,114.17079680,4.770
2083,207661.00023,22.31289810,114.17079680,4.770
2083,207662.00023,22.31289810,114.17079680,4.770
2083,207663.00023,22.31289810,114.17079680,4.770
2083,207664.00023,22.31289810,114.17079680,4.770
2083,207665.00023,22.31289810,114.17079680,4.770
2083,207666.00023,22.31289810,114.17079680,4.770
2083,207667.00023,22.31289810,114.17079680,4.770
2083,207668.00023,22.31289810,114.17079680,4.770
2083,207669.00023,22.31289810,114.17079680,4.770
2083,207670.00023,22.31289810,114.17079680,4.770
2083,207671.00023,22.31289810,114.17079680,4.770
2083,207672.00023,22.31289810,114.17079680,4.770
2083,207673.00023,22.31289810,114.17079680,4.770
2083,207674.00023,22.31289810,114.17079680,4.770
2083,207675.00023,22.31289810,114.17079680,4.770
2083,207676.00023,22.31289810,114.17079680,4.770
2083,207677.00023,22.31289810,114.17079680,4.770
2083,207678.00023,22.31289810,114.17079680,4.770
2083,207679.00023,22.31289810,114.17079680,4.770
2083,207680.00023,22.31289810,114.17079680,4.770
2083,207681.00023,22.31289810,114.17079680,4.770
2083,207682.00023,22.31289810,114.17079680,4.770
2083,207683.00023,22.31289810,114.17079680,4.770
2083,207684.00023,22.31289810,114.17079680,4.770
2083,207685.00023,22.31289810,114.17079680,4.770
2083,207686.00023,22.31289810,114.17079680,4.770
2083,207687.00023,22.31289810,114.17079680,4.770
2083,207688.00023,22.31289810,114.17079680,4.770
2083,207689.00023,22.31289810,114.17079680,4.770
2083,207690.00023,22.31289810,114.17079680,4.770
2083,207691.00023,22.31289810,114.17079680,4.770
2083,207692.00023,22.31289810,114.17079680,4.770
2083,207693.00023,22.31289810,114.17079680,4.770
2083,207694.00023,22.31289810,114.17079680,4.770
2083,207695.00023,22.31289810,114.17079680,4.770
2083,207696.00023,22.31289810,114.17079680,4.770
2083,207697.00023,22.31289810,114.17079680,4.770
2083,207698.00023,22.31289810,114.17079680,4.770
2083,207699.00023,22.31289810,114.17079680,4.770
2083,207700.00023,22.31289810,114.17079680,4.770
2083,207701.00023,22.31289810,114.17079680,4.770
2083,207702.00023,22.31289810,114.17079680,4.770
2083,207703.00023,22.31289810,114.17079680,4.770
2083,207704.00023,22.31289810,114.17079680,4.770
2083,207705.00023,22.31289810,114.17079680,4.770
2083,207706.00023,22.31289810,114.17079680,4.770
2083,207707.00023,22.31289810,114.17079680,4.770
2083,207708.00023,22.31289810,114.17079680,4.770
2083,207709.00023,22.31289810,114.17079680,4.770
2083,207710.00023,22.31289810,114.17079680,4.770
2083,207711.00023,22.31289810,114.17079680,4.770
2083,207712.00023,22.31289810,114.17079680,4.770
2083,207713.00023,22.31289810,114.17079680,4.770
2083,207714.00023,22.31289810,114.17079680,4.770
2083,207715.00023,22.31289810,114.17079680,4.770
2083,207716.00023,22.31289810,114.17079680,4.770
2083,207717.00023,22.31289810,114.17079680,4.770
2083,207718.00023,22.31289810,114.17079680,4.770
2083,207719.00023,22.31289810,114.17079680,4.770
2083,207720.00023,22.31289810,114.17079680,4.770
2083,207721.00023,22.31289810,114.17079680,4.770
2083,207722.00023,22.31289810,114.17079680,4.770
2083,207723.00023,22.31289810,114.17079680,4.770
2083,207724.00023,22.31289810,114.17079680,4.770
2083,207725.00023,22.31289810,114.17079680,4.770
2083,207726.00023,22.31289810,114.17079680,4.770
2083,207727.00023,22.31289810,114.17079680,4.770
2083,207728.00023,22.31289810,114.17079680,4.770
2083,207729.00023,22.31289810,114.17079680,4.770
2083,207730.00023,22.31289810,114.17079680,4.770
2083,207731.00023,22.31289810,114.17079680,4.770
2083,207732.00023,22.31289810,114.17079680,4.770
2083,207733.00023,22.31289810,114.17079680,4.770
2083,207734.00023,22.31289810,114.17079680,4.770
2083,207735.00023,22.31289810,114.17079680,4.770
2083,207736.00023,22.31289810,114.17079680,4.770
2083,207737.00023,22.31289810,114.17079680,4.770
2083,207738.00023,22.31289810,114.17079680,4.770
2083,207739.00023,22.31289810,114.17079680,4.770
2083,207740.00023,22.31289810,114.17079680,4.770
2083,207741.00023,22.31289810,114.17079680,4.770
2083,207742.00023,22.31289810,114.17079680,4.770
2083,207743.00023,22.31289810,114.17079680,4.770
2083,207744.00023,22.31289810,114.17079680,4.770
2083,207745.00023,22.31289810,114.17079680,4.770
2083,207746.00023,22.31289810,114.17079680,4.770
2083,207747.00023,22.31289810,114.17079680,4.770
2083,207748.00023,22.31289810,114.17079680,4.770
2083,207749.00023,22.31289810,114.17079680,4.770
2083,207750.00023,22.31289810,114.17079680,4.770
2083,207751.00023,22.31289810,114.17079680,4.770
2083,207752.00023,22.31289810,114.17079680,4.770
2083,207753.00023,22.31289810,114.17079680,4.770
2083,207754.00023,22.31289810,114.17079680,4.770
2083,207755.00023,22.31289810,114.17079680,4.770
2083,207756.00023,22.31289810,114.17079680,4.770
2083,207757.00023,22.31289810,114.17079680,4.770
2083,207758.00023,22.31289810,114.17079680,4.770
2083,207759.00023,22.31289810,114.17079680,4.770
2083,207760.00023,22.31289810,114.17079680,4.770
2083,207761.00023,22.31289810,114.17079680,4.770
2083,207762.00023,22.31289810,114.17079680,4.770
2083,207763.00023,22.31289810,114.17079680,4.770
2083,207764.00023,22.31289810,114.17079680,4.770
2083,207765.00023,22.31289810,114.17079680,4.770
2083,207766.00023,22.31289810,114.17079680,4.770
2083,207767.00023,22.31289810,114.17079680,4.770
2083,207768.00023,22.31289810,114.17079680,4.770
2083,207769.00023,22.31289810,114.17079680,4.770
2083,207770.00023,22.31289810,114.17079680,4.770
2083,207771.00023,22.31289810,114.17079680,4.770
2083,207772.00023,22.31289810,114.17079680,4.770
2083,207773.00023,22.31289810,114.17079680,4.770
2083,207774.00023,22.31289810,114.17079680,4.770
2083,207775.00023,22.31289810,114.17079680,4.770
2083,207776.00023,22.31289810,114.17079680,4.770
2083,207777.00023,22.31289810,114.17079680,4.770
2083,207778.00023,22.31289810,114.17079680,4.770
2083,207779.00023,22.31289810,114.17079680,4.770
2083,207780.00023,22.31289810,114.17079680,4.770
2083,207781.00023,22.31289810,114.17079680,4.770
2083,207782.00023,22.31289810,114.17079680,4.770
2083,207783.00023,22.31289810,114.17079680,4.770
2083,207784.00023,22.31289810,114.17079680,4.770
2083,207785.00023,22.31289810,114.17079680,4.770
2083,207786.00023,22.31289810,114.17079680,4.770
2083,207787.00023,22.31289810,114.17079680,4.770
2083,207788.00023,22.31289810,114.17079680,4.770
2083,207789.00023,22.31289810,114.17079680,4.770
2083,207790.00023,22.31289810,114.17079680,4.770
2083,207791.00023,22.31289810,114.17079680,4.770
2083,207792.00023,22.31289810,114.17079680,4.770
2083,207793.00023,22.31289810,114.17079680,4.770
2083,207794.00023,22.31289810,114.17079680,4.770
2083,207795.00023,22.31289810,114.17079680,4.770
2083,207796.00023,22.31289810,114.17079680,4.770
2083,207797.00023,22.31289810,114.17079680,4.770
2083,207798.00023,22.31289810,114.17079680,4.770
2083,207799.00023,22.31289810,114.17079680,4.770
2083,207800.00023,22.31289810,114.17079680,4.770
2083,207801.00023,22.31289810,114.17079680,4.770
2083,207802.00023,22.31289810,114.17079680,4.770
2083,207803.00023,22.31289810,114.17079680,4.770
2083,207804.00023,22.31289810,114.17079680,4.770
2083,207805.00023,22.31289810,114.17079680,4.770
2083,207806.00023,22.31289810,114.17079680,4.770
2083,207807.00023,22.31289810,114.17079680,4.770
2083,207808.00023,22.31289810,114.17079680,4.770
2083,207809.00023,22.31289810,114.17079680,4.770
2083,207810.00023,22.31289810,114.17079680,4.770
2083,207811.00023,22.31289810,114.17079680,4.770
2083,207812.00023,22.31289810,114.17079680,4.770
2083,207813.00023,22.31289810,114.17079680,4.770
2083,207814.00023,22.31289810,114.17079680,4.770
2083,207815.00023,22.31289810,114.17079680,4.770
2083,207816.00023,22.31289810,114.17079680,4.770
2083,207817.00023,22.31289810,114.17079680,4.770
2083,207818.00023,22.31289810,114.17079680,4.770
2083,207819.00023,22.31289810,114.17079680,4.770
2083,207820.00023,22.31289810,114.17079680,4.770
2083,207821.00023,22.31289810,114.17079680,4.770
2083,207822.00023,22.31289810,114.17079680,4.770
2083,207823.00023,22.31289810,114.17079680,4.770
2083,207824.00023,22.31289810,114.17079680,4.770
2083,207825.00023,22.31289810,114.17079680,4.770
2083,207826.00023,22.31289810,114.17079680,4.770
2083,207827.00023,22.31289810,114.17079680,4.770
2083,207828.00023,22.31289810,114.17079680,4.770
2083,207829.00023,22.31289810,114.17079680,4.770
2083,207830.00023,22.31289810,114.17079680,4.770
2083,207831.00023,22.31289810,114.17079680,4.770
2083,207832.00023,22.31289810,114.17079680,4.770
2083,207833.00023,22.31289810,114.17079680,4.770
2083,207834.00023,22.31289810,114.17079680,4.770
2083,207835.00023,22.31289810,114.17079680,4.770
2083,207836.00023,22.31289810,114.17079680,4.770
2083,207837.00023,22.31289810,114.17079680,4.770
2083,207838.00023,22.31289810,114.17079680,4.770
2083,207839.00023,22.31289810,114.17079680,4.770
2083,207840.00023,22.31289810,114.17079680,4.770
2083,207841.00023,22.31289810,114.17079680,4.770
2083,207842.00023,22.31289810,114.17079680,4.770
2083,207843.00023,22.31289810,114.17079680,4.770
2083,207844.00023,22.31289810,114.17079680,4.770
2083,207845.00023,22.31289811,114.17079681,4.770
2083,207846.00023,22.31289811,114.17079681,4.770
2083,207847.00023,22.31289811,114.17079681,4.770
2083,207848.00023,22.31289811,114.17079681,4.770
2083,207849.00023,22.31289811,114.17079681,4.770
2083,207850.00023,22.31289811,114.17079681,4.770
2083,207851.00023,22.31289811,114.17079681,4.770
2083,207852.00023,22.31289811,114.17079681,4.770
2083,207853.00023,22.31289811,114.17079681,4.770
2083,207854.00023,22.31289811,114.17079681,4.770
2083,207855.00023,22.31289811,114.17079681,4.770
2083,207856.00023,22.31289811,114.17079681,4.770
2083,207857.00023,22.31289811,114.17079681,4.770
2083,207858.00023,22.31289811,114.17079681,4.770
2083,207859.00023,22.31289811,114.17079681,4.770
2083,207860.00023,22.31289811,114.17079681,4.770
2083,207861.00023,22.31289811,114.17079681,4.770
2083,207862.00023,22.31289811,114.17079681,4.770
2083,207863.00023,22.31289811,114.17079681,4.770
2083,207864.00023,22.31289811,114.17079681,4.770
2083,207865.00023,22.31289811,114.17079681,4.770
2083,207866.00023,22.31289811,114.17079681,4.770
2083,207867.00023,22.31289811,114.17079681,4.770
2083,207868.00023,22.31289811,114.17079681,4.770
2083,207869.00023,22.31289811,114.17079681,4.770
2083,207870.00023,22.31289811,114.17079681,4.770
2083,207871.00023,22.31289811,114.17079681,4.770
2083,207872.00023,22.31289811,114.17079681,4.770
2083,207873.00023,22.31289811,114.17079681,4.770
2083,207874.00023,22.31289811,114.17079681,4.770
2083,207875.00023,22.31289811,114.17079681,4.770
2083,207876.00023,22.31289811,114.17079681,4.770
2083,207877.00023,22.31289811,114.17079681,4.770
2083,207878.00023,22.31289811,114.17079681,4.770
2083,207879.00023,22.31289811,114.17079681,4.770
2083,207880.00023,22.31289811,114.17079681,4.770
2083,207881.00023,22.31289811,114.17079681,4.770
2083,207882.00023,22.31289811,114.17079681,4.770
2083,207883.00023,22.31289811,114.17079681,4.770
2083,207884.00023,22.31289811,114.17079681,4.770
2083,207885.00023,22.31289811,114.17079681,4.770
2083,207886.00023,22.31289811,114.17079681,4.770
2083,207887.00023,22.31289811,114.17079681,4.770
2083,207888.00023,22.31289811,114.17079681,4.770
2083,207889.00023,22.31289811,114.17079681,4.770
2083,207890.00023,22.31289811,114.17079681,4.770
2083,207891.00023,22.31289811,114.17079681,4.770
2083,207892.00023,22.31289811,114.17079681,4.770
2083,207893.00023,22.31289811,114.17079681,4.770
2083,207894.00023,22.31289811,114.17079681,4.770
2083,207895.00023,22.31289811,114.17079681,4.770
2083,207896.00023,22.31289811,114.17079681,4.770
2083,207897.00023,22.31289811,114.17079681,4.770
2083,207898.00023,22.31289811,114.17079681,4.770
2083,207899.00023,22.31289811,114.17079681,4.770
2083,207900.00023,22.31289811,114.17079681,4.770
2083,207901.00023,22.31289811,114.17079681,4.770
2083,207902.00023,22.31289811,114.17079681,4.770
2083,207903.00023,22.31289811,114.17079681,4.770
2083,207904.00023,22.31289811,114.17079681,4.770
2083,207905.00023,22.31289811,114.17079681,4.770
2083,207906.00023,22.31289811,114.17079681,4.770
2083,207907.00023,22.31289811,114.17079681,4.770
2083,207908.00023,22.31289811,114.17079681,4.770
2083,207909.00023,22.31289811,114.17079681,4.770
2083,207910.00023,22.31289811,114.17079681,4.770
2083,207911.00023,22.31289811,114.17079681,4.770
2083,207912.00023,22.31289811,114.17079681,4.770
2083,207913.00023,22.31289811,114.17079681,4.770
2083,207914.00023,22.31289811,114.17079681,4.770
2083,207915.00023,22.31289811,114.17079681,4.770
2083,207916.00023,22.31289811,114.17079681,4.770
2083,207917.00023,22.31289811,114.17079681,4.770
2083,207918.00023,22.31289811,114.17079681,4.770
2083,207919.00023,22.31289811,114.17079681,4.770
2083,207920.00023,22.31289811,114.17079681,4.770
2083,207921.00023,22.31289811,114.17079681,4.770
2083,207922.00023,22.31289811,114.17079681,4.770
2083,207923.00023,22.31289811,114.17079681,4.770
2083,207924.00023,22.31289811,114.17079681,4.770
2083,207925.00023,22.31289811,114.17079681,4.770
2083,207926.00023,22.31289811,114.17079681,4.770
2083,207927.00023,22.31289811,114.17079681,4.770
2083,207928.00023,22.31289811,114.17079681,4.770
2083,207929.00023,22.31289811,114.17079681,4.770
2083,207930.00023,22.31289811,114.17079681,4.770
2083,207931.00023,22.31289811,114.17079681,4.770
2083,207932.00023,22.31289811,114.17079681,4.770
2083,207933.00023,22.31289811,114.17079681,4.770
2083,207934.00023,22.31289811,114.17079681,4.770
2083,207935.00023,22.31289811,114.17079681,4.770
2083,207936.00023,22.31289811,114.17079681,4.770
2083,207937.00023,22.31289811,114.17079681,4.770
2083,207938.00023,22.31289811,114.17079681,4.770
2083,207939.00023,22.31289811,114.17079681,4.770
2083,207940.00023,22.31289811,114.17079681,4.770
2083,207941.00023,22.31289811,114.17079681,4.770
2083,207942.00023,22.31289811,114.17079681,4.770
2083,207943.00023,22.31289811,114.17079681,4.770
2083,207944.00023,22.31289811,114.17079681,4.770
2083,207945.00023,22.31289811,114.17079681,4.770
2083,207946.00023,22.31289811,114.17079681,4.770
2083,207947.00023,22.31289811,114.17079681,4.770
2083,207948.00023,22.31289811,114.17079681,4.770
2083,207949.00023,22.31289811,114.17079681,4.770
2083,207950.00023,22.31289811,114.17079681,4.770
2083,207951.00023,22.31289811,114.17079681,4.770
2083,207952.00023,22.31289811,114.17079681,4.770
2083,207953.00023,22.31289811,114.17079681,4.770
2083,207954.00023,22.31289811,114.17079681,4.770
2083,207955.00023,22.31289811,114.17079681,4.770
2083,207956.00023,22.31289811,114.17079681,4.770
2083,207957.00023,22.31289811,114.17079681,4.770
2083,207958.00023,22.31289811,114.17079681,4.770
2083,207959.00023,22.31289811,114.17079681,4.770
2083,207960.00023,22.31289811,114.17079681,4.770
2083,207961.00023,22.31289811,114.17079681,4.770
2083,207962.00023,22.31289811,114.17079681,4.770
2083,207963.00023,22.31289811,114.17079681,4.770
2083,207964.00023,22.31289811,114.17079681,4.770
2083,207965.00023,22.31289811,114.17079681,4.770
2083,207966.00023,22.31289811,114.17079681,4.770
2083,207967.00023,22.31289811,114.17079681,4.770
2083,207968.00023,22.31289811,114.17079681,4.770
2083,207969.00023,22.31289811,114.17079681,4.770
2083,207970.00023,22.31289811,114.17079681,4.770
2083,207971.00023,22.31289811,114.17079681,4.770
2083,207972.00023,22.31289811,114.17079681,4.770
2083,207973.00023,22.31289811,114.17079681,4.770
2083,207974.00023,22.31289811,114.17079681,4.770
2083,207975.00023,22.31289811,114.17079681,4.770
2083,207976.00023,22.31289811,114.17079681,4.770
2083,207977.00023,22.31289811,114.17079681,4.770
2083,207978.00023,22.31289811,114.17079681,4.770
2083,207979.00023,22.31289811,114.17079681,4.770
2083,207980.00023,22.31289811,114.17079681,4.770
2083,207981.00023,22.31289811,114.17079681,4.770
2083,207982.00023,22.31289811,114.17079681,4.770
2083,207983.00023,22.31289811,114.17079681,4.770
2083,207984.00023,22.31289811,114.17079681,4.770
2083,207985.00023,22.31289811,114.17079681,4.770
2083,207986.00023,22.31289811,114.17079681,4.770
2083,207987.00023,22.31289811,114.17079681,4.770
2083,207988.00023,22.31289811,114.17079681,4.770
2083,207989.00023,22.31289811,114.17079681,4.770
2083,207990.00023,22.31289811,114.17079681,4.770
2083,207991.00023,22.31289811,114.17079681,4.770
2083,207992.00023,22.31289811,114.17079681,4.770
2083,207993.00023,22.31289811,114.17079681,4.770
2083,207994.00023,22.31289811,114.17079681,4.770
2083,207995.00023,22.31289811,114.17079681,4.770
2083,207996.00023,22.31289811,114.17079681,4.770
2083,207997.00023,22.31289811,114.17079681,4.770
2083,207998.00023,22.31289811,114.17079681,4.770
2083,207999.00023,22.31289811,114.17079681,4.770
2083,208000.00023,22.31289811,114.17079681,4.770
2083,208001.00023,22.31289811,114.17079681,4.770
2083,208002.00023,22.31289811,114.17079681,4.770
2083,208003.00023,22.31289811,114.17079681,4.770
2083,208004.00023,22.31289811,114.17079681,4.770
2083,208005.00023,22.31289811,114.17079681,4.770
2083,208006.00023,22.31289811,114.17079681,4.770
2083,208007.00023,22.31289811,114.17079681,4.770
2083,208008.00023,22.31289811,114.17079681,4.770
2083,208009.00023,22.31289811,114.17079681,4.770
2083,208010.00023,22.31289811,114.17079681,4.770
2083,208011.00023,22.31289811,114.17079681,4.770
2083,208012.00023,22.31289811,114.17079681,4.770
2083,208013.00023,22.31289811,114.17079681,4.770
2083,208014.00023,22.31289811,114.17079681,4.770
2083,208015.00023,22.31289811,114.17079681,4.770
2083,208016.00023,22.31289811,114.17079681,4.770
2083,208017.00023,22.31289811,114.17079681,4.770
2083,208018.00023,22.31289811,114.17079681,4.770
2083,208019.00023,22.31289811,114.17079681,4.770
2083,208020.00023,22.31289811,114.17079681,4.770
2083,208021.00023,22.31289811,114.17079681,4.770
2083,208022.00023,22.31289811,114.17079681,4.770
2083,208023.00023,22.31289811,114.17079681,4.770
2083,208024.00023,22.31289811,114.17079681,4.770
2083,208025.00023,22.31289811,114.17079681,4.770
2083,208026.00023,22.31289811,114.17079681,4.770
2083,208027.00023,22.31289811,114.17079681,4.770
2083,208028.00023,22.31289811,114.17079681,4.770
2083,208029.00023,22.31289811,114.17079681,4.770
2083,208030.00023,22.31289811,114.17079681,4.770
2083,208031.00023,22.31289811,114.17079681,4.770
2083,208032.00023,22.31289811,114.17079681,4.770
2083,208033.00023,22.31289811,114.17079681,4.770
2083,208034.00023,22.31289811,114.17079681,4.770
2083,208035.00023,22.31289811,114.17079681,4.770
2083,208036.00023,22.31289811,114.17079681,4.770
2083,208037.00023,22.31289811,114.17079681,4.770
2083,208038.00023,22.31289811,114.17079681,4.770
2083,208039.00023,22.31289811,114.17079681,4.770
2083,208040.00023,22.31289811,114.17079681,4.770
2083,208041.00023,22.31289811,114.17079681,4.770
2083,208042.00023,22.31289811,114.17079681,4.770
2083,208043.00023,22.31289811,114.17079681,4.770
2083,208044.00023,22.31289811,114.17079681,4.770
2083,208045.00023,22.31289811,114.17079681,4.770
2083,208046.00023,22.31289811,114.17079681,4.770
2083,208047.00023,22.31289811,114.17079681,4.770
2083,208048.00023,22.31289811,114.17079681,4.770
2083,208049.00023,22.31289811,114.17079681,4.770
2083,208050.00023,22.31289811,114.17079681,4.770
2083,208051.00023,22.31289811,114.17079681,4.770
2083,208052.00023,22.31289811,114.17079681,4.770
2083,208053.00023,22.31289811,114.17079681,4.770
2083,208054.00023,22.31289811,114.17079681,4.770
2083,208055.00023,22.31289811,114.17079681,4.770
2083,208056.00023,22.31289811,114.17079681,4.770
2083,208057.00023,22.31289811,114.17079681,4.770
2083,208058.00023,22.31289811,114.17079681,4.770
2083,208059.00023,22.31289811,114.17079681,4.770
2083,208060.00023,22.31289811,114.17079681,4.770
2083,208061.00023,22.31289811,114.17079681,4.770
2083,208062.00023,22.31289811,114.17079681,4.770
2083,208063.00023,22.31289811,114.17079681,4.770
2083,208064.00023,22.31289811,114.17079681,4.770
2083,208065.00023,22.31289811,114.17079681,4.770
2083,208066.00023,22.31289811,114.17079681,4.770
2083,208067.00023,22.31289811,114.17079681,4.770
2083,208068.00023,22.31289811,114.17079681,4.770
2083,208069.00023,22.31289811,114.17079681,4.770
2083,208070.00023,22.31289811,114.17079681,4.770
2083,208071.00023,22.31289811,114.17079681,4.770
2083,208072.00023,22.31289811,114.17079681,4.770
2083,208073.00023,22.31289811,114.17079681,4.770
2083,208074.00023,22.31289811,114.17079681,4.770
2083,208075.00023,22.31289811,114.17079681,4.770
2083,208076.00023,22.31289811,114.17079681,4.770
2083,208077.00023,22.31289811,114.17079681,4.770
2083,208078.00023,22.31289811,114.17079681,4.770
2083,208079.00023,22.31289811,114.17079681,4.770
2083,208080.00023,22.31289811,114.17079681,4.770
2083,208081.00023,22.31289811,114.17079681,4.770
2083,208082.00023,22.31289811,114.17079681,4.770
2083,208083.00023,22.31289811,114.17079681,4.770
2083,208084.00023,22.31289811,114.17079681,4.770
2083,208085.00023,22.31289811,114.17079681,4.770
2083,208086.00023,22.31289811,114.17079681,4.770
2083,208087.00023,22.31289811,114.17079681,4.770
2083,208088.00023,22.31289811,114.17079681,4.770
2083,208089.00023,22.31289811,114.17079681,4.770
2083,208090.00023,22.31289811,114.17079681,4.770
2083,208091.00023,22.31289811,114.17079681,4.770
2083,208092.00023,22.31289811,114.17079681,4.770
2083,208093.00023,22.31289811,114.17079681,4.770
2083,208094.00023,22.31289811,114.17079681,4.770
2083,208095.00023,22.31289811,114.17079681,4.770
2083,208096.00023,22.31289811,114.17079681,4.770
2083,208097.00023,22.31289811,114.17079681,4.770
2083,208098.00023,22.31289811,114.17079681,4.770
2083,208099.00023,22.31289811,114.17079681,4.770
2083,208100.00023,22.31289811,114.17079681,4.770
2083,208101.00023,22.31289811,114.17079681,4.770
